datetime,vt_symbol,direction,price,volume,reason,entry_price,pnl_pct,hold_days
2025-04-15 00:00:00,002475.SZSE,Long,31.33,26700.0,signal_buy,31.33,0.0,0
2025-04-15 00:00:00,002938.SZSE,Long,28.31,32900.0,signal_buy,28.31,0.0,0
2025-04-15 00:00:00,300394.SZSE,Long,47.89,18200.0,signal_buy,47.89,0.0,0
2025-04-15 00:00:00,300476.SZSE,Long,70.26,11600.0,signal_buy,70.26,0.0,0
2025-04-15 00:00:00,300502.SZSE,Long,55.69,15000.0,signal_buy,55.69,0.0,0
2025-04-15 00:00:00,300866.SZSE,Long,78.72,10400.0,signal_buy,78.72,0.0,0
2025-04-15 00:00:00,301236.SZSE,Long,54.65,14800.0,signal_buy,54.65,0.0,0
2025-04-15 00:00:00,601138.SSE,Long,17.48,46900.0,signal_buy,17.48,0.0,0
2025-04-17 00:00:00,002384.SZSE,Short,23.13,35000.0,stop_loss(-6.8%),24.67,-6.24,2
2025-04-17 00:00:00,002475.SZSE,Short,29.27,26700.0,stop_loss(-6.4%),31.33,-6.58,2
2025-04-17 00:00:00,002938.SZSE,Short,26.7,32900.0,stop_loss(-5.5%),28.31,-5.69,2
2025-04-17 00:00:00,300476.SZSE,Short,72.28,11600.0,"trailing_tp(peak_dd=-2.9%,trail=2.0%)",70.26,2.88,2
2025-04-23 00:00:00,300866.SZSE,Short,82.31,10400.0,"trailing_tp(peak_dd=-4.8%,trail=2.0%)",78.72,4.56,6
2025-04-25 00:00:00,300394.SZSE,Short,49.43,18200.0,"trailing_tp(peak_dd=-4.2%,trail=2.0%)",47.89,3.22,8
2025-04-29 00:00:00,002241.SZSE,Short,20.31,40200.0,max_hold(10d),20.85,-2.59,10
2025-04-29 00:00:00,002384.SZSE,Long,24.78,23400.0,signal_buy,24.78,0.0,0
2025-04-29 00:00:00,002600.SZSE,Long,7.6,75000.0,signal_buy,7.6,0.0,0
2025-04-29 00:00:00,002938.SZSE,Long,28.59,20300.0,signal_buy,28.59,0.0,0
2025-04-29 00:00:00,300251.SZSE,Long,18.74,32000.0,signal_buy,18.74,0.0,0
2025-04-29 00:00:00,300394.SZSE,Long,47.94,11600.0,signal_buy,47.94,0.0,0
2025-04-29 00:00:00,300442.SZSE,Long,45.95,12500.0,signal_buy,45.95,0.0,0
2025-04-29 00:00:00,300476.SZSE,Long,74.71,7500.0,signal_buy,74.71,0.0,0
2025-04-29 00:00:00,300502.SZSE,Short,64.95,15000.0,"trailing_tp(peak_dd=-4.2%,trail=2.0%)",55.69,16.63,10
2025-04-29 00:00:00,301236.SZSE,Short,54.9,14800.0,max_hold(10d),54.65,0.46,10
2025-04-29 00:00:00,601138.SSE,Short,17.55,46900.0,max_hold(10d),17.48,0.4,10
2025-04-29 00:00:00,603296.SSE,Long,63.74,8500.0,signal_buy,63.74,0.0,0
2025-04-29 00:00:00,688506.SSE,Long,282.0,2400.0,signal_buy,282.0,0.0,0
2025-05-08 00:00:00,002384.SZSE,Short,26.59,23400.0,"trailing_tp(peak_dd=-2.2%,trail=2.0%)",24.78,7.3,4
2025-05-08 00:00:00,300442.SZSE,Short,47.69,12500.0,"trailing_tp(peak_dd=-4.4%,trail=2.0%)",45.95,3.79,4
2025-05-08 00:00:00,300476.SZSE,Short,77.45,7500.0,"trailing_tp(peak_dd=-2.5%,trail=2.0%)",74.71,3.67,4
2025-05-12 00:00:00,002600.SZSE,Short,8.37,75000.0,"trailing_tp(peak_dd=-2.1%,trail=2.0%)",7.6,10.13,6
2025-05-12 00:00:00,300394.SZSE,Short,53.98,11600.0,"trailing_tp(peak_dd=-3.0%,trail=2.0%)",47.94,12.6,6
2025-05-13 00:00:00,688506.SSE,Short,264.93,2400.0,stop_loss(-6.7%),282.0,-6.05,7
2025-05-14 00:00:00,002938.SZSE,Short,28.86,20300.0,"trailing_tp(peak_dd=-3.3%,trail=2.0%)",28.59,0.94,8
2025-05-14 00:00:00,603296.SSE,Short,72.51,8500.0,"trailing_tp(peak_dd=-2.9%,trail=2.0%)",63.74,13.76,8
2025-05-16 00:00:00,300251.SZSE,Short,18.17,32000.0,max_hold(10d),18.74,-3.04,10
2025-05-20 00:00:00,002384.SZSE,Long,27.65,26900.0,signal_buy,27.65,0.0,0
2025-05-20 00:00:00,002600.SZSE,Long,8.26,98800.0,signal_buy,8.26,0.0,0
2025-05-20 00:00:00,300502.SZSE,Long,82.68,12700.0,signal_buy,82.68,0.0,0
2025-05-20 00:00:00,300866.SZSE,Long,98.69,8900.0,signal_buy,98.69,0.0,0
2025-05-20 00:00:00,302132.SZSE,Long,84.74,13600.0,signal_buy,84.74,0.0,0
2025-05-20 00:00:00,600183.SSE,Long,26.13,29600.0,signal_buy,26.13,0.0,0
2025-05-20 00:00:00,601018.SSE,Long,4.04,186200.0,signal_buy,4.04,0.0,0
2025-05-20 00:00:00,603296.SSE,Long,70.69,13300.0,signal_buy,70.69,0.0,0
2025-05-20 00:00:00,688169.SSE,Long,155.62,5300.0,signal_buy,155.62,0.0,0
2025-05-20 00:00:00,688506.SSE,Long,267.02,2900.0,signal_buy,267.02,0.0,0
2025-05-21 00:00:00,302132.SZSE,Short,79.53,13600.0,stop_loss(-6.0%),84.74,-6.15,1
2025-05-21 00:00:00,601018.SSE,Short,3.77,186200.0,stop_loss(-6.4%),4.04,-6.68,1
2025-05-26 00:00:00,002384.SZSE,Short,28.37,26900.0,"trailing_tp(peak_dd=-3.3%,trail=2.0%)",27.65,2.6,4
2025-05-26 00:00:00,688506.SSE,Short,268.15,2900.0,"trailing_tp(peak_dd=-3.3%,trail=2.0%)",267.02,0.42,4
2025-05-27 00:00:00,688169.SSE,Short,165.57,5300.0,"trailing_tp(peak_dd=-4.3%,trail=2.0%)",155.62,6.39,5
2025-05-28 00:00:00,603296.SSE,Short,66.15,13300.0,stop_loss(-6.8%),70.69,-6.42,6
2025-06-04 00:00:00,002600.SZSE,Short,8.06,98800.0,max_hold(10d),8.26,-2.42,10
2025-06-04 00:00:00,300502.SZSE,Short,88.5,12700.0,"trailing_tp(peak_dd=-2.2%,trail=2.0%)",82.68,7.04,10
2025-06-04 00:00:00,300866.SZSE,Short,97.64,8900.0,max_hold(10d),98.69,-1.06,10
2025-06-04 00:00:00,600183.SSE,Short,25.82,29600.0,max_hold(10d),26.13,-1.19,10
2025-06-10 00:00:00,002422.SZSE,Long,37.8,19700.0,signal_buy,37.8,0.0,0
2025-06-10 00:00:00,002463.SZSE,Long,36.1,19700.0,signal_buy,36.1,0.0,0
2025-06-10 00:00:00,002920.SZSE,Long,99.01,7800.0,signal_buy,99.01,0.0,0
2025-06-10 00:00:00,300308.SZSE,Long,107.43,7500.0,signal_buy,107.43,0.0,0
2025-06-10 00:00:00,300347.SZSE,Long,51.52,17000.0,signal_buy,51.52,0.0,0
2025-06-10 00:00:00,300394.SZSE,Long,68.81,16900.0,signal_buy,68.81,0.0,0
2025-06-10 00:00:00,300476.SZSE,Long,100.35,8800.0,signal_buy,100.35,0.0,0
2025-06-10 00:00:00,300502.SZSE,Long,99.2,8600.0,signal_buy,99.2,0.0,0
2025-06-10 00:00:00,601077.SSE,Long,7.2,99900.0,signal_buy,7.2,0.0,0
2025-06-10 00:00:00,688506.SSE,Long,328.0,3200.0,signal_buy,328.0,0.0,0
2025-06-17 00:00:00,002422.SZSE,Short,36.18,19700.0,stop_loss(-5.1%),37.8,-4.29,5
2025-06-18 00:00:00,300394.SZSE,Short,73.65,16900.0,"trailing_tp(peak_dd=-2.1%,trail=2.0%)",68.81,7.03,6
2025-06-18 00:00:00,601077.SSE,Short,6.81,99900.0,stop_loss(-5.3%),7.2,-5.42,6
2025-06-18 00:00:00,688506.SSE,Short,307.92,3200.0,stop_loss(-6.4%),328.0,-6.12,6
2025-06-20 00:00:00,300347.SZSE,Short,49.34,17000.0,stop_loss(-5.5%),51.52,-4.23,8
2025-06-23 00:00:00,002463.SZSE,Short,43.12,19700.0,"trailing_tp(peak_dd=-3.2%,trail=2.0%)",36.1,19.45,9
2025-06-23 00:00:00,300476.SZSE,Short,112.68,8800.0,"trailing_tp(peak_dd=-3.0%,trail=2.0%)",100.35,12.29,9
2025-06-23 00:00:00,300502.SZSE,Short,109.79,8600.0,"trailing_tp(peak_dd=-2.6%,trail=2.0%)",99.2,10.68,9
2025-06-24 00:00:00,002384.SZSE,Long,36.85,19200.0,signal_buy,36.85,0.0,0
2025-06-24 00:00:00,002463.SZSE,Long,42.53,22600.0,signal_buy,42.53,0.0,0
2025-06-24 00:00:00,002916.SZSE,Long,98.2,6300.0,signal_buy,98.2,0.0,0
2025-06-24 00:00:00,002920.SZSE,Short,98.71,7800.0,max_hold(10d),99.01,-0.3,10
2025-06-24 00:00:00,300308.SZSE,Short,128.1,7500.0,max_hold(10d),107.43,19.24,10
2025-06-24 00:00:00,300394.SZSE,Long,71.24,13300.0,signal_buy,71.24,0.0,0
2025-06-24 00:00:00,300502.SZSE,Long,107.49,8600.0,signal_buy,107.49,0.0,0
2025-06-24 00:00:00,600026.SSE,Long,10.52,77000.0,signal_buy,10.52,0.0,0
2025-06-24 00:00:00,600570.SSE,Long,29.69,24600.0,signal_buy,29.69,0.0,0
2025-06-24 00:00:00,688506.SSE,Long,294.62,2700.0,signal_buy,294.62,0.0,0
2025-06-25 00:00:00,300476.SZSE,Long,115.98,7100.0,signal_buy,115.98,0.0,0
2025-07-02 00:00:00,600570.SSE,Short,32.09,24600.0,"trailing_tp(peak_dd=-4.8%,trail=2.0%)",29.69,8.08,6
2025-07-03 00:00:00,002384.SZSE,Short,40.34,19200.0,"trailing_tp(peak_dd=-4.7%,trail=2.0%)",36.85,9.47,7
2025-07-03 00:00:00,002916.SZSE,Short,105.94,6300.0,"trailing_tp(peak_dd=-5.3%,trail=2.0%)",98.2,7.88,7
2025-07-03 00:00:00,300394.SZSE,Short,75.19,13300.0,"trailing_tp(peak_dd=-6.4%,trail=2.0%)",71.24,5.54,7
2025-07-03 00:00:00,300476.SZSE,Short,136.59,7100.0,"trailing_tp(peak_dd=-2.2%,trail=2.0%)",115.98,17.77,6
2025-07-08 00:00:00,002384.SZSE,Long,40.26,18600.0,signal_buy,40.26,0.0,0
2025-07-08 00:00:00,002463.SZSE,Short,45.71,22600.0,"trailing_tp(peak_dd=-3.2%,trail=2.0%)",42.53,7.48,10
2025-07-08 00:00:00,002916.SZSE,Long,114.0,5800.0,signal_buy,114.0,0.0,0
2025-07-08 00:00:00,002938.SZSE,Long,37.05,22600.0,signal_buy,37.05,0.0,0
2025-07-08 00:00:00,300308.SZSE,Long,134.46,5900.0,signal_buy,134.46,0.0,0
2025-07-08 00:00:00,300394.SZSE,Long,72.36,10100.0,signal_buy,72.36,0.0,0
2025-07-08 00:00:00,300476.SZSE,Long,143.36,6100.0,signal_buy,143.36,0.0,0
2025-07-08 00:00:00,300502.SZSE,Short,126.48,8600.0,"trailing_tp(peak_dd=-2.4%,trail=2.0%)",107.49,17.67,10
2025-07-08 00:00:00,300866.SZSE,Long,114.57,6100.0,signal_buy,114.57,0.0,0
2025-07-08 00:00:00,600026.SSE,Short,10.06,77000.0,max_hold(10d),10.52,-4.37,10
2025-07-08 00:00:00,688303.SSE,Long,23.59,26900.0,signal_buy,23.59,0.0,0
2025-07-08 00:00:00,688506.SSE,Short,302.28,2700.0,max_hold(10d),294.62,2.6,10
2025-07-10 00:00:00,002938.SZSE,Short,39.05,22600.0,"trailing_tp(peak_dd=-2.5%,trail=2.0%)",37.05,5.4,2
2025-07-10 00:00:00,300476.SZSE,Short,155.0,6100.0,"trailing_tp(peak_dd=-2.9%,trail=2.0%)",143.36,8.12,2
2025-07-14 00:00:00,002384.SZSE,Short,45.92,18600.0,"trailing_tp(peak_dd=-4.5%,trail=2.0%)",40.26,14.06,4
